record_id,product_name_vi,category,chay_product,retail_price_vnd,ingredient_list_published,lists_soy_protein,lists_wheat_gluten_or_wheat_protein,lists_milk_protein,lists_egg_white_powder,lists_fibre,ingredient_list_excerpt_vi,url,source_ids,evidence_label,confidence,demand_evidence_type,notes
VLA-109,Jambon Choix 100g,cold cuts and chilled sausage,no,22900,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/jambon-choix-100g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-110,Jambon xông khói 100g,cold cuts and chilled sausage,no,24700,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/jambon-xong-khoi-100g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-111,Jambon da bao 300g,cold cuts and chilled sausage,no,60000,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/jambon-da-bao-300g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-112,Jambon da bao 200g,cold cuts and chilled sausage,no,40700,no,n/a,n/a,n/a,n/a,n/a,,https://vissanmart.com/jambon-da-bao-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-113,Nem chua 500g,cold cuts and chilled sausage,no,91300,yes,no,no,no,no,no,"Nạc heo, bì heo, đường, muối, tiêu, tỏi, ớt, chất điều vị (621).",https://vissanmart.com/nem-chua-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-114,Nem chua 200g,cold cuts and chilled sausage,no,37200,yes,no,no,no,no,no,"Nạc heo, bì heo, đường, muối, tiêu, tỏi, ớt, chất điều vị (621).",https://vissanmart.com/nem-chua-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-115,Nem chua 100g,cold cuts and chilled sausage,no,18600,yes,no,no,no,no,no,"Nạc heo, bì heo, đường, muối, tiêu, tỏi, ớt, chất điều vị (621).",https://vissanmart.com/nem-chua-100g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-116,Dồi thịt heo 500g,cold cuts and chilled sausage,no,106200,yes,yes,no,yes,no,no,"Nạc heo (55%), mỡ heo, ruột heo, nước, protein đậu nành, protein sữa, chất ổn định (1412), đường, muối i-ốt, tiêu, hành, tỏi, sả, ớt, chất giữ ẩm (451i, 452i), chất chống oxy hóa (316), chất điều chỉnh độ acid (262i, 325), chất bảo quản (249), chất điều vị (621), phẩm màu tổng hợp (150a).",https://vissanmart.com/doi-thit-heo-500g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-117,Dồi thịt heo 200g,cold cuts and chilled sausage,no,43200,yes,yes,no,yes,no,no,"Nạc heo (55%), mỡ heo, ruột heo, nước, protein đậu nành, protein sữa, chất ổn định (1412), đường, muối i-ốt, tiêu, hành, tỏi, sả, ớt, chất giữ ẩm (451i, 452i), chất chống oxy hóa (316), chất điều chỉnh độ acid (262i, 325), chất bảo quản (249), chất điều vị (621), phẩm màu tổng hợp (150a).",https://vissanmart.com/doi-thit-heo-200g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
VLA-118,Ba rọi xông khói 100g,cold cuts and chilled sausage,no,31900,yes,no,no,no,no,no,"Thịt ba rọi heo (92%), muối, rượu trắng, hương thịt tổng hợp, chất bảo quản (251), chất điều vị (621).",https://vissanmart.com/ba-roi-xong-khoi-100g.html,BUY-05,VN-direct,High,revealed,"Vissanmart online shop, read 24 Sep 2026. Pack sizes of the same formulation appear as separate rows. Presence on label only; inclusion level not disclosed."
