record_id,source,year,geography,population_group,food_group,value,unit,basis,measure_type,source_ids,evidence_label,confidence,demand_evidence_type,notes
DPI-225,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Cereals,251.55,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-226,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Rice,26.99,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-227,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Rice,219.9,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-228,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Wheat,3.27,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-229,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Wheat,15.36,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-230,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Vegetables,11.01,g protein per person per day,food supply available for consumption (not intake; includes household waste),supply,DIE-07,VN-direct,High,revealed,"Protein supply quantity, element 674."
DPI-231,FAOSTAT Food Balance Sheets (2010 to 2023 series),2023,Vietnam,whole population,Vegetables,191.32,kg per person per year,"food supply, primary equivalent; meat in carcass weight, fish in live weight",supply,DIE-07,VN-direct,High,revealed,"Food supply quantity, element 645."
DPI-232,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",1990,Vietnam,whole population,All foods,45.06,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-233,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",1990,Vietnam,whole population,All animal foods,9.51,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-234,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",1990,Vietnam,whole population,Meat (all),4.8,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-235,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2000,Vietnam,whole population,All foods,54.84,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-236,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2000,Vietnam,whole population,All animal foods,15.36,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-237,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2000,Vietnam,whole population,Meat (all),7.33,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-238,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2010,Vietnam,whole population,All foods,76.23,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-239,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2010,Vietnam,whole population,All animal foods,29.86,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-240,"FAOSTAT Food Balance Sheets, historic series (1961 to 2013)",2010,Vietnam,whole population,Meat (all),16.2,g protein per person per day,food supply (old methodology; not continuous with 2010 onward series),supply,DIE-08,VN-direct,High,revealed,Break in series at 2010: historic 2010 meat supply 51.5 kg vs new series 41.0 kg.
DPI-241,NIN General Nutrition Survey 2019 to 2020 (press report of launch),2020,Vietnam,"all ages, 22,400 households in 25 provinces",Meat (all),136.4,g per person per day,"individual intake (as consumed, raw-equivalent basis not stated)",intake,DIE-01; DIE-02; DIE-03,VN-direct,Medium,revealed,Recommendation cited in the same reports: 50 to 80 g per day.
DPI-242,NIN General Nutrition Survey 2019 to 2020 (press report of launch),2020,"Vietnam, urban",urban residents,Meat (all),155.3,g per person per day,individual intake,intake,DIE-01; DIE-02,VN-direct,Medium,revealed,
DPI-243,NIN General Nutrition Survey 2009 to 2010 (as cited at 2021 launch),2010,Vietnam,all ages,Meat (all),84,g per person per day,individual intake,intake,DIE-02,VN-direct,Medium,revealed,
DPI-244,NIN General Nutrition Survey 2019 to 2020 (press report of launch),2020,Vietnam,all ages,Energy,2023,kcal per person per day,individual intake,intake,DIE-01; DIE-02,VN-direct,Medium,revealed,"2010: 1,925 kcal. Energy split protein 15.8%, fat 20.2%, carbohydrate 64.0%."
DPI-245,Our derivation from NIN GNS 2019 to 2020,2020,Vietnam,all ages,All foods (protein),79.9,g protein per person per day,"individual intake, derived: 2,023 kcal x 15.8% / 4 kcal per g",intake (derived),DIE-01; DIE-02,VN-direct,Low,inferred,Our calculation; NIN did not publish a gram figure in the reports we read.
DPI-246,NIN General Nutrition Survey 2019 to 2020 (press report of launch),2020,Vietnam,all ages,Vegetables,231.0,g per person per day,individual intake,intake,DIE-01; DIE-02,VN-direct,Medium,revealed,2010: 190.4 g.
DPI-247,NIN General Nutrition Survey 2019 to 2020 (press report of launch),2020,Vietnam,all ages,Fruit,140.7,g per person per day,individual intake,intake,DIE-01; DIE-02,VN-direct,Medium,revealed,2010: 60.9 g.
DPI-248,"Hoang Thu Nga et al. 2024, 24 h recall",2022,"Red River Delta: urban (Cau Giay, Hanoi)","adults 18 to 59, n = 477",All foods (protein),72.3,g protein per person per day (mean),"individual intake, one 24 h recall",intake,DIE-32,VN-direct,High,revealed,Animal protein 39.5 g (53.5% of protein). Not nationally representative.
DPI-249,"Hoang Thu Nga et al. 2024, 24 h recall",2022,"Red River Delta: peri-urban (Gia Lam, Hanoi)","adults 18 to 59, n = 297",All foods (protein),71.0,g protein per person per day (mean),"individual intake, one 24 h recall",intake,DIE-32,VN-direct,High,revealed,Animal protein 39.2 g (54.1% of protein). Not nationally representative.
DPI-250,"Hoang Thu Nga et al. 2024, 24 h recall",2022,"Red River Delta: rural (Vu Thu, Thai Binh)","adults 18 to 59, n = 155",All foods (protein),77.8,g protein per person per day (mean),"individual intake, one 24 h recall",intake,DIE-32,VN-direct,High,revealed,Animal protein 40.3 g (51.2% of protein). Not nationally representative.
DPI-251,"Hoang Thu Nga et al. 2024, 24 h recall",2022,Red River Delta: all three sites,"adults 18 to 59, n = 929",All foods (protein),72.8,g protein per person per day (mean),"individual intake, one 24 h recall",intake,DIE-32,VN-direct,High,revealed,Animal protein 39.5 g (53.3% of protein). Not nationally representative.
DPI-252,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Rice,9.68,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-253,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Rice,7.53,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-254,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Rice,10.58,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-255,"NSO VHLSS (KSMS), table 6.20",2016,Vietnam,"household members (46,995 households in 2024)",Rice,8.8,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-256,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, urban","household members (46,995 households in 2024)",Rice,6.84,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-257,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, rural","household members (46,995 households in 2024)",Rice,9.72,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-258,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)",Rice,7.61,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-259,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)",Rice,6.11,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-260,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)",Rice,8.48,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-261,"NSO VHLSS (KSMS), table 6.20",2022,Vietnam,"household members (46,995 households in 2024)",Rice,6.93,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-262,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, urban","household members (46,995 households in 2024)",Rice,5.72,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-263,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, rural","household members (46,995 households in 2024)",Rice,7.7,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-264,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Rice,6.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-265,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Rice,5.46,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-266,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Rice,7.06,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-267,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Meat (all),1.79,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-268,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.09,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-269,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),1.66,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-270,"NSO VHLSS (KSMS), table 6.20",2012,Vietnam,"household members (46,995 households in 2024)",Meat (all),1.82,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-271,"NSO VHLSS (KSMS), table 6.20",2012,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.02,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-272,"NSO VHLSS (KSMS), table 6.20",2012,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),1.74,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-273,"NSO VHLSS (KSMS), table 6.20",2014,Vietnam,"household members (46,995 households in 2024)",Meat (all),1.87,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-274,"NSO VHLSS (KSMS), table 6.20",2014,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.01,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-275,"NSO VHLSS (KSMS), table 6.20",2014,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),1.81,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-276,"NSO VHLSS (KSMS), table 6.20",2016,Vietnam,"household members (46,995 households in 2024)",Meat (all),2.12,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-277,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.24,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-278,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),2.06,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-279,"NSO VHLSS (KSMS), table 6.20",2018,Vietnam,"household members (46,995 households in 2024)",Meat (all),2.18,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-280,"NSO VHLSS (KSMS), table 6.20",2018,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.24,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-281,"NSO VHLSS (KSMS), table 6.20",2018,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),2.15,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-282,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)",Meat (all),2.32,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-283,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.34,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-284,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),2.3,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-285,"NSO VHLSS (KSMS), table 6.20",2022,Vietnam,"household members (46,995 households in 2024)",Meat (all),2.59,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-286,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.5,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-287,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),2.65,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-288,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Meat (all),2.6,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-289,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Meat (all),2.6,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-290,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Meat (all),2.6,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-291,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.42,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-292,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.36,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-293,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.44,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-294,"NSO VHLSS (KSMS), table 6.20",2016,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.49,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-295,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.49,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-296,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.49,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-297,"NSO VHLSS (KSMS), table 6.20",2018,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.37,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-298,"NSO VHLSS (KSMS), table 6.20",2018,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.4,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-299,"NSO VHLSS (KSMS), table 6.20",2018,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.35,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-300,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.5,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-301,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.48,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-302,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.5,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-303,"NSO VHLSS (KSMS), table 6.20",2022,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.13,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-304,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.09,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-305,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.15,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-306,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Fish and shrimp,1.16,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-307,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Fish and shrimp,1.2,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-308,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Fish and shrimp,1.13,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,"Fish fell from 1.50 kg (2020) to 1.13 kg (2022) in every region; possible questionnaire change, not explained in the book."
DPI-309,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Eggs (poultry),3.62,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-310,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Eggs (poultry),4.15,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-311,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Eggs (poultry),3.39,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-312,"NSO VHLSS (KSMS), table 6.20",2016,Vietnam,"household members (46,995 households in 2024)",Eggs (poultry),4.15,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-313,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, urban","household members (46,995 households in 2024)",Eggs (poultry),4.44,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-314,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, rural","household members (46,995 households in 2024)",Eggs (poultry),4.02,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-315,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)",Eggs (poultry),4.64,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-316,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)",Eggs (poultry),4.72,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-317,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)",Eggs (poultry),4.6,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-318,"NSO VHLSS (KSMS), table 6.20",2022,Vietnam,"household members (46,995 households in 2024)",Eggs (poultry),5.07,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-319,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, urban","household members (46,995 households in 2024)",Eggs (poultry),4.94,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-320,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, rural","household members (46,995 households in 2024)",Eggs (poultry),5.15,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-321,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Eggs (poultry),5.1,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-322,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Eggs (poultry),5.05,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-323,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Eggs (poultry),5.14,eggs per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-324,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Tofu,0.5,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-325,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.52,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
