series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,-2,0.93,0.77,1.09,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,-1,1.08,0.85,1.29,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,0,0.85,0.67,1.02,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,1,0.94,0.74,1.12,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-3,1.09,0.95,1.26,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-2,1.07,0.89,1.26,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-1,0.96,0.87,1.03,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,0,1.04,0.91,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,1,0.92,0.69,1.18,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,1,0.65,0.43,1.05,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,2,0.6,0.31,0.86,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,3,1.16,0.55,1.42,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,4,1.41,0.97,1.73,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,5,1.23,0.74,2.04,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,6,1.01,0.61,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,7,1.39,0.97,2.72,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,8,0.85,0.56,1.13,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,9,0.93,0.75,1.1,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,10,0.89,0.49,1.09,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,11,0.78,0.46,1.0,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",Gregorian month,12,1.09,0.66,1.62,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-3,0.76,0.46,1.0,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-2,0.88,0.64,1.62,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-1,0.81,0.43,1.54,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Tet month,0,0.55,0.31,0.86,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Tet month,1,1.0,0.55,1.42,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-3,1.21,0.61,2.04,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-2,1.08,0.92,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-1,1.32,0.61,2.72,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,0,0.93,0.56,1.13,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,1,0.93,0.75,1.09,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,1,0.88,0.66,1.15,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,2,0.62,0.29,0.92,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,3,0.87,0.48,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,4,1.09,0.6,1.8,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,5,0.86,0.56,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,6,1.24,1.09,1.43,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,7,1.13,0.81,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,8,1.03,0.56,1.24,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,9,1.02,0.82,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,10,1.12,0.79,1.55,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,11,0.99,0.66,1.29,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",Gregorian month,12,1.15,0.41,1.73,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-3,1.1,0.91,1.31,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-2,1.08,0.41,1.73,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Tet month,-1,0.86,0.66,1.09,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Tet month,0,0.79,0.37,1.15,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Tet month,1,0.68,0.29,0.96,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-3,0.98,0.56,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-2,1.24,1.09,1.43,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,-1,1.11,0.81,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,0,1.01,0.56,1.24,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",FOB value,"China-reported, FOB",months from Vu Lan month,1,1.11,0.82,1.55,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,1,0.73,0.46,0.92,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,2,1.01,0.64,1.47,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,3,1.01,0.57,1.51,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,4,1.08,0.69,1.74,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,5,1.01,0.78,1.38,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,6,0.77,0.5,1.32,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,7,0.89,0.59,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,8,0.94,0.58,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,9,0.91,0.46,1.37,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,10,1.22,0.65,1.71,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,11,1.32,0.59,2.36,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",Gregorian month,12,1.12,0.69,1.74,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Tet month,-3,1.27,0.81,2.36,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Tet month,-2,1.37,0.69,1.74,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Tet month,-1,0.88,0.63,1.2,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Tet month,0,0.77,0.46,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Tet month,1,1.13,0.73,1.51,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Vu Lan month,-3,0.99,0.78,1.38,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Vu Lan month,-2,0.86,0.5,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Vu Lan month,-1,0.76,0.58,1.25,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Vu Lan month,0,0.96,0.68,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 3504",share of FOB value,"China-reported, ratio",months from Vu Lan month,1,1.0,0.46,1.37,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,1,0.91,0.17,2.12,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,2,0.64,0.42,0.91,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,3,0.81,0.45,1.29,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,4,0.81,0.42,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,5,0.95,0.37,1.75,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,6,1.15,0.79,1.88,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,7,1.21,0.65,1.85,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,8,0.96,0.48,1.86,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,9,1.17,0.43,2.23,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,10,1.06,0.51,1.53,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,11,0.77,0.46,1.11,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",Gregorian month,12,1.56,0.71,3.89,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Tet month,-3,1.0,0.61,1.53,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Tet month,-2,1.52,0.46,3.89,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Tet month,-1,1.09,0.51,2.12,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Tet month,0,0.5,0.17,0.91,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Tet month,1,0.83,0.45,1.29,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Vu Lan month,-3,1.03,0.62,1.75,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Vu Lan month,-2,1.17,0.79,1.88,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Vu Lan month,-1,1.35,0.65,1.86,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Vu Lan month,0,1.02,0.48,2.23,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2106.10",share of net weight,"China-reported, ratio",months from Vu Lan month,1,1.03,0.43,1.51,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,1,0.71,0.48,1.39,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,2,1.15,0.32,2.24,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,3,1.25,0.73,1.44,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,4,1.28,0.86,2.14,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,5,1.34,0.91,1.73,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,6,0.76,0.48,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,7,1.18,0.65,2.18,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,8,0.87,0.47,1.48,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
